,X,Y,Z
88,7.595364213093708,51.98946088988864,9.21
89,7.595381966302532,51.98946137138814,8.160000000000004
90,7.595393319297043,51.9894615967154,7.539999999999999
91,7.595387190568428,51.98946197319737,7.949999999999996
92,7.595376318667066,51.9894649905928,8.749999999999993
93,7.5953588397552565,51.989465051861686,9.809999999999995
94,7.595364218046597,51.98946538576034,9.559999999999995
95,7.595381979695156,51.98946559761173,8.43
96,7.595369890325268,51.989465633249026,9.199999999999996
97,7.595358606974299,51.98946783648899,9.449999999999996
98,7.595364133665953,51.98946808224146,9.199999999999996
99,7.595369797506931,51.98946859937825,8.940000000000005
100,7.595376348935138,51.989468677520165,8.690000000000005
101,7.595358522593311,51.9894705329701,9.18
102,7.595364038034539,51.98947113825339,8.919999999999995
103,7.595369707501257,51.98947147562478,8.690000000000005
104,7.595358426961507,51.98947358898202,8.899999999999999
105,7.595363950841176,51.989473924617194,8.660000000000004
106,7.5953583425804885,51.989476285463134,8.639999999999993
107,7.59532143169079,51.98948762422859,6.979999999999997
108,7.595321330430851,51.989490860005866,6.759999999999998
109,7.595322118007658,51.98946569284927,8.309999999999995
110,7.595345697521881,51.98946615393341,9.649999999999999
111,7.595333893700954,51.98946637280544,8.949999999999996
112,7.595328333256586,51.989467205644,8.589999999999996
113,7.59533939226489,51.989467517386096,9.18
114,7.595352637895425,51.98946776529214,9.690000000000005
115,7.595322025186166,51.98946865897846,8.130000000000003
116,7.595345599076493,51.98946929982801,9.440000000000005
117,7.595333800880238,51.98946933893463,8.770000000000003
118,7.595328231997218,51.98947044142128,8.380000000000003
119,7.595352550701365,51.98947055165595,9.43
120,7.595339293819056,51.989470663280684,8.970000000000006
121,7.5953219295518855,51.98947171499032,7.960000000000001
122,7.595333705246755,51.989472394946525,8.609999999999992
123,7.595345646218392,51.98947244745913,9.29
124,7.595352463507291,51.98947333801975,9.169999999999995
125,7.59532813073783,51.98947367719856,8.199999999999996
126,7.595339198185944,51.98947371929259,8.79
127,7.595321831104812,51.9894748608849,7.749999999999993
128,7.595333615238756,51.989475271193015,8.399999999999999
129,7.595345542147526,51.98947577311916,9.130000000000003
130,7.595352376313204,51.989476124383565,8.910000000000004
131,7.595339105365552,51.98947668542178,8.619999999999997
132,7.595328032291186,51.98947682309315,7.990000000000002
133,7.595321729844947,51.98947809666218,7.539999999999999
134,7.595333513979739,51.9894785069703,8.21
135,7.595345443702093,51.989478919013756,8.93
136,7.595327936657285,51.98947987910503,7.809999999999995
137,7.5953390041069255,51.98947992119908,8.410000000000004
138,7.595321634210614,51.98948115267404,7.350000000000001
139,7.595333418346205,51.98948156298217,8.020000000000003
140,7.595327841023367,51.98948293511692,7.619999999999997
141,7.59533890566102,51.98948306709367,8.190000000000005
142,7.59532153295071,51.98948438845133,7.189999999999998
143,7.595333319899903,51.989484708876766,7.809999999999995
144,7.595327748202195,51.989485901246084,7.440000000000005
145,7.59531774065043,51.98935891004353,5.740000000000002
146,7.595323723102037,51.98936320746568,5.649999999999999
147,7.595317748411619,51.98936331603257,6.019999999999996
148,7.595323730863806,51.989367613454725,5.960000000000001
149,7.595317747734489,51.98936799166971,6.32
150,7.595329713317136,51.98937191087656,5.829999999999998
151,7.5953235874130725,51.989372197472605,6.229999999999997
152,7.595317612721459,51.989372306039485,6.579999999999998
153,7.595329726704975,51.98937613710019,6.089999999999996
154,7.5953351021726965,51.989376560882796,5.759999999999998
155,7.595317623295385,51.989376622145805,6.850000000000001
156,7.595323589549292,51.989376783227044,6.469999999999999
157,7.595329728841815,51.98938072285464,6.329999999999998
158,7.5953351043100845,51.98938114663725,6.039999999999999
159,7.595317622618213,51.989381297782955,7.119999999999997
160,7.595323591685504,51.98938136898148,6.75
161,7.595340468527552,51.98938192995043,5.829999999999998
162,7.595329596642622,51.98938494734171,6.57
163,7.595323459485731,51.98938559346856,7.0
164,7.595346613447697,51.98938568981173,5.689999999999998
165,7.595317481979558,51.989385791918124,7.399999999999999
166,7.595334955234965,51.989385910420566,6.350000000000001
167,7.595340479103659,51.98938624605676,6.089999999999996
168,7.595329593153932,51.98938971286156,6.909999999999997
169,7.5953234700601975,51.989389909574854,7.25
170,7.595317492553451,51.989390108024416,7.649999999999999
171,7.595334601726981,51.98942978533569,9.009999999999998
172,7.595353096922478,51.9894298261086,7.949999999999996
173,7.595339977201167,51.98943020911812,8.749999999999993
174,7.595346234636632,51.98943037367133,8.410000000000004
175,7.595323116540883,51.98943378448986,9.93
176,7.595329228389589,51.98943394730741,9.589999999999996
177,7.595353099061604,51.989434411863016,8.249999999999993
178,7.595339990589884,51.98943443534172,8.999999999999993
179,7.595334601051473,51.9894344609728,9.32
180,7.5953462480259395,51.98943459989492,8.660000000000004
181,7.595322987153584,51.98943791909419,10.050000000000004
182,7.595329099002851,51.98943808191175,9.809999999999995
183,7.595334617252422,51.98943859731368,9.550000000000004
184,7.595352966864354,51.989438636350094,8.490000000000002
185,7.595346118640767,51.98943873449929,8.910000000000004
186,7.59533999835313,51.98943884133071,9.259999999999998
187,7.595322885893937,51.989441154871486,9.839999999999996
188,7.595329112390532,51.98944230813533,10.109999999999992
189,7.5953344850534155,51.98944282180073,9.82
190,7.595352980254281,51.98944286257369,8.749999999999993
191,7.595346132030049,51.98944296072288,9.149999999999999
192,7.595339849278221,51.98944360511399,9.589999999999996
193,7.595322787447039,51.98944430076609,9.630000000000003
194,7.595329008318554,51.98944563379535,9.93
195,7.595322694625662,51.98944726689527,9.43
196,7.595352988018786,51.9894472685627,8.999999999999993
197,7.595334484377867,51.98944749743783,10.109999999999992
198,7.595346134168438,51.98944754647727,9.43
199,7.595339851415966,51.989448190868394,9.869999999999997
200,7.595328912684827,51.98944868980725,9.740000000000002
201,7.595322598991499,51.98945032290717,9.270000000000003
202,7.595334385931761,51.989450643332425,9.919999999999995
203,7.5953460047831935,51.98945168108165,9.68
204,7.595328814238325,51.989451835701836,9.559999999999995
205,7.595352844570629,51.98945185258058,9.279999999999994
206,7.595339870430114,51.98945223732657,10.109999999999992
207,7.595322506170089,51.98945328903634,9.100000000000001
208,7.595334290298382,51.98945369934433,9.749999999999993
209,7.595328721417323,51.98945480183103,9.359999999999992
210,7.595339771984367,51.98945538322118,9.940000000000005
211,7.595352855147817,51.98945616868687,9.550000000000004
212,7.595322413348664,51.989456255165514,8.899999999999999
213,7.595346004108828,51.98945635671873,9.96
214,7.595334186226745,51.989457025004334,9.559999999999995
215,7.595328625783543,51.98945785784292,9.190000000000005
216,7.595339679164075,51.98945834935038,9.759999999999998
217,7.595322312088909,51.98945949094281,8.699999999999996
218,7.595345888787152,51.98946004190958,10.059999999999995
219,7.595334087780582,51.98946017089895,9.350000000000001
220,7.595352860099576,51.98946066455857,9.830000000000005
221,7.5953285273369895,51.98946100373751,8.970000000000006
222,7.595339586343768,51.98946131547957,9.57
223,7.59532221926745,51.98946245707199,8.509999999999998
224,7.595345798779974,51.989462918156086,9.850000000000001
225,7.595333986521655,51.98946340667625,9.149999999999999
226,7.595328426077657,51.98946423951481,8.770000000000003
227,7.5953394850852325,51.98946455125688,9.380000000000003
228,7.5953527250894695,51.98946497892834,10.04
229,7.595334968623274,51.98939013664418,6.609999999999999
230,7.595340344092723,51.989390560426564,6.399999999999999
231,7.595346702106259,51.9893921648395,6.640000000000001
232,7.595329606541733,51.98939393908516,7.18
233,7.595323480634659,51.98939422568118,7.509999999999998
234,7.595317491876239,51.98939478366156,7.919999999999995
235,7.595334967947886,51.98939481228131,6.909999999999997
236,7.595340351856079,51.98939496641559,6.670000000000002
237,7.595346695806653,51.989397020242045,7.079999999999998
238,7.595329471529715,51.98939825345492,7.440000000000005
239,7.595323348434813,51.989398450168245,7.789999999999999
240,7.595317348424728,51.98939936767942,8.21
241,7.595334967272485,51.989399487918455,7.200000000000003
242,7.595353608042566,51.98939953042772,7.509999999999998
243,7.59534034555578,51.98939982181814,7.100000000000001
244,7.595346692319754,51.989401785761885,7.509999999999998
245,7.595329470853736,51.98940292909207,7.720000000000006
246,7.595323347758196,51.989403125805374,8.059999999999995
247,7.595334826635473,51.989403982053645,7.449999999999996
248,7.595317347747483,51.98940404331653,8.509999999999998
249,7.595353593305584,51.98940465547838,7.979999999999997
250,7.595340333630012,51.989404856986106,7.559999999999995
251,7.595346677581975,51.989406910812555,7.979999999999997
252,7.595323361145388,51.98940735202897,8.330000000000005
253,7.595329475803248,51.98940742496379,7.990000000000002
254,7.595317363946886,51.989408179657424,8.749999999999993
255,7.595334840023745,51.989408208277254,7.699999999999996
256,7.595353584193993,51.989409600763636,8.359999999999992
257,7.595340330142419,51.989409622505924,7.990000000000002
258,7.595329340791154,51.98941173933354,8.249999999999993
259,7.595346668469617,51.989411856097796,8.369999999999997
260,7.5953232176944105,51.989411936046835,8.619999999999997
261,7.595353497000174,51.98941238712747,8.080000000000005
262,7.595334836535562,51.98941297379709,8.109999999999992
263,7.595340323842087,51.98941447790845,8.359999999999992
264,7.595346432875527,51.989414730607805,8.119999999999997
265,7.595353409806342,51.98941517349131,7.850000000000001
266,7.595323228268813,51.98941625215314,8.880000000000003
267,7.595329342927886,51.989416325087966,8.520000000000003
268,7.595334712774924,51.98941692863603,8.300000000000004
269,7.59534023664743,51.98941726427228,8.109999999999992
270,7.59534634005581,51.989417696737036,7.859999999999992
271,7.595353322612494,51.989417959855146,7.609999999999992
272,7.595323241655975,51.98942047837672,9.139999999999993
273,7.595329347877363,51.989420820959666,8.779999999999994
274,7.595353229793222,51.98942092598438,7.399999999999999
275,7.59531725570682,51.98942094647435,9.54
276,7.59533473178865,51.98942097509424,8.46
277,7.595340118512711,51.989421039345835,8.21
278,7.595346367508741,51.98942147354712,7.850000000000001
279,7.595323101017683,51.98942497251188,9.399999999999999
280,7.595329204426928,51.98942540497754,9.050000000000004
281,7.59535308353252,51.989425599884996,7.720000000000006
282,7.595340120650527,51.989425625100246,8.490000000000002
283,7.595334731113173,51.989425650731334,8.759999999999998
284,7.595346224060042,51.989426057565026,8.149999999999999
285,7.595323103153754,51.98942955826627,9.649999999999999
286,7.595329215001885,51.989429721083816,9.339999999999996
287,7.595286290062907,51.98944242676352,7.609999999999992
288,7.595298225400789,51.989442659046276,8.270000000000003
289,7.595280721182115,51.98944352924794,7.219999999999999
290,7.595311008946925,51.989443710691546,8.979999999999997
291,7.595291774558512,51.98944402075987,7.809999999999995
292,7.595304997679314,51.989444987732846,8.559999999999995
293,7.595286194426284,51.98944548277536,7.460000000000001
294,7.595316630592455,51.98944557607142,9.18
295,7.595298121326522,51.98944598470625,8.100000000000001
296,7.595280622732254,51.98944667514247,7.019999999999996
297,7.5952916817350875,51.989446986889014,7.630000000000003
298,7.5953109048736,51.98944703635153,8.779999999999994
299,7.595304907669563,51.989447863979315,8.359999999999992
300,7.5953165377706675,51.9894485422006,8.999999999999993
301,7.5952860959768,51.98944862866989,7.229999999999997
302,7.595298022877873,51.9894491306008,7.8899999999999935
303,7.59528052709523,51.98944973115431,6.829999999999998
304,7.595310812051428,51.9894500024807,8.600000000000001
305,7.595291577660319,51.989450312548975,7.440000000000005
306,7.595304812034188,51.98945091999118,8.190000000000005
307,7.595286000340141,51.98945168468174,7.039999999999999
308,7.595316436510518,51.989451777977884,8.79
309,7.595297918803565,51.989452456260764,7.690000000000005
310,7.595280431458188,51.989452787166144,6.659999999999997
311,7.595310719229241,51.989452968609875,8.399999999999999
312,7.595291479211195,51.98945345844351,7.219999999999999
313,7.595304710773183,51.98945415576843,7.979999999999997
314,7.595285899077778,51.98945492045898,6.850000000000001
315,7.595316335250348,51.98945501375516,8.589999999999996
316,7.595297825980517,51.989455422389916,7.499999999999993
317,7.595280338633986,51.98945575329527,6.479999999999997
318,7.595310617968656,51.989456204387146,8.220000000000006
319,7.595291383574886,51.98945651445535,7.07
320,7.595304617950579,51.989457121897594,7.82
321,7.595285803441085,51.98945797647081,6.68
322,7.595316231177376,51.98945833941515,8.419999999999995
323,7.595297733157456,51.98945838851907,7.32
324,7.595280245809765,51.9894587194244,6.299999999999997
325,7.595310662295311,51.989459441900976,8.029999999999994
326,7.595291285125726,51.98945966034991,6.839999999999996
327,7.595304516689538,51.98946035767486,7.600000000000001
328,7.595285710617218,51.98946094259994,6.490000000000002
329,7.595316141168302,51.98946121566162,8.199999999999996
330,7.595297637521556,51.98946144453092,7.140000000000001
331,7.595280141734106,51.98946204508432,6.079999999999998
332,7.595310423885812,51.989462406293576,7.82
333,7.595291178238048,51.989463075892544,6.659999999999997
334,7.595304421054094,51.989463413686714,7.43
335,7.595285609354801,51.98946417837718,6.280000000000001
336,7.595316045533646,51.989464271673484,8.029999999999994
337,7.595297544698461,51.989464410660055,6.960000000000001
338,7.595280048909853,51.98946501121345,5.909999999999997
339,7.595310322625171,51.989465642070854,7.6399999999999935
340,7.595291079788852,51.98946622178708,6.469999999999999
341,7.595304328231439,51.98946637981587,7.25
342,7.5953159555245415,51.98946714791995,7.850000000000001
343,7.595285508092364,51.98946741415441,6.079999999999998
344,7.595297446249705,51.98946755655461,6.75
345,7.595279947647013,51.98946824699067,5.710000000000001
346,7.5953103669518,51.989468879584685,7.440000000000005
347,7.595290986965307,51.98946918791623,6.269999999999996
348,7.595304229783151,51.989469525710426,7.030000000000001
349,7.595315857077066,51.989470293814534,7.669999999999995
350,7.595285415268447,51.98947038028355,5.880000000000003
351,7.595297350613753,51.989470612566464,6.560000000000002
352,7.595290894141746,51.98947215404535,6.07
353,7.5953102628783355,51.989472205244645,7.259999999999998
354,7.595304125709228,51.98947285137038,6.829999999999998
355,7.595315755816788,51.9894735295918,7.470000000000006
356,7.595285314005974,51.98947361606078,5.700000000000003
357,7.59529724935214,51.98947384834369,6.359999999999999
358,7.5953101728688335,51.98947508149109,7.049999999999997
359,7.595290798505332,51.98947521005719,5.909999999999997
360,7.595304032886525,51.98947581749953,6.649999999999999
361,7.595315665807636,51.98947640583825,7.279999999999994
362,7.595297153716153,51.98947690435555,6.200000000000003
363,7.595309934459201,51.989478045883686,6.859999999999999
364,7.595290705681741,51.98947817618631,5.710000000000001
365,7.595303931625374,51.98947905327678,6.460000000000001
366,7.595315564547321,51.989479641615524,7.07
367,7.595297063705798,51.98947978060198,6.0
368,7.595309984411394,51.989481103632116,6.689999999999998
369,7.595290604419619,51.989481411963546,5.519999999999996
370,7.595303830364203,51.98948228905403,6.259999999999998
371,7.595315466099774,51.98948278751009,6.899999999999999
372,7.595296959631306,51.989483106261915,5.799999999999997
373,7.595309891589048,51.98948406976126,6.509999999999998
374,7.595303729103013,51.98948552483128,6.060000000000002
375,7.595315376090572,51.98948566375655,6.700000000000003
376,7.595296861182445,51.98948625215645,5.579999999999998
377,7.59530979032829,51.98948730553852,6.299999999999997
378,7.595303636280241,51.98948849096042,5.859999999999999
379,7.595315274830203,51.98948889953382,6.509999999999998
380,7.59530969750591,51.98949027166767,6.100000000000001
381,7.595303543457451,51.98949145708956,5.689999999999998
382,7.595315176382604,51.98949204542836,6.289999999999999
383,7.595309596245115,51.98949350744491,5.920000000000002
384,7.595275925664895,51.98938268865805,9.550000000000004
385,7.595282306177699,51.9893835740128,9.29
386,7.595293051488402,51.989384601347524,8.729999999999997
387,7.595287659143156,51.989384716859206,9.020000000000003
388,7.5952994545043095,51.98938476763975,8.369999999999997
389,7.595306145881512,51.98938502728746,7.970000000000006
390,7.5953119637366795,51.98938527651542,7.660000000000004
391,7.595282316748213,51.9893878901191,9.550000000000004
392,7.595275908106228,51.98938790359135,10.029999999999994
393,7.5952993223022505,51.98938899212677,8.630000000000003
394,7.595287669714183,51.9893890329655,9.279999999999994
395,7.595293050808658,51.98938927698464,9.029999999999994
396,7.595306010867282,51.989389341657194,8.240000000000002
397,7.595311965871687,51.989389862269846,7.93
398,7.595275938366121,51.98939159051872,10.089999999999996
399,7.595282173293145,51.9893924741369,9.839999999999996
400,7.595287680285203,51.9893933490718,9.550000000000004
401,7.595293064193017,51.989393503208234,9.279999999999994
402,7.595306024252863,51.9893935678808,8.490000000000002
403,7.595299324435959,51.98939357788118,8.889999999999993
404,7.595311976445042,51.98939417837616,8.18
405,7.595275845541823,51.98939455664788,9.880000000000003
406,7.595282175425097,51.989397059891296,10.100000000000001
407,7.595287548081994,51.98939757355879,9.809999999999995
408,7.595292931990315,51.98939772769524,9.520000000000003
409,7.595275744278937,51.98939779242514,9.699999999999996
410,7.59530588923858,51.989397882250536,8.740000000000002
411,7.595299180982598,51.98939816189901,9.160000000000004
412,7.595311844244116,51.989398402863195,8.440000000000005
413,7.595282074162657,51.98940029566855,9.899999999999999
414,7.59527564582889,51.98940093831969,9.46
415,7.5952875474016475,51.989402249195884,10.100000000000001
416,7.595305891372944,51.989402468004926,9.009999999999998
417,7.595292928497704,51.98940249321503,9.839999999999996
418,7.595299185929087,51.989402657770704,9.440000000000005
419,7.595311846379086,51.98940298861761,8.71
420,7.595281981338736,51.98940326179771,9.720000000000006
421,7.595275550191683,51.98940399433153,9.32
422,7.5952874545780835,51.989405215325036,9.949999999999996
423,7.5952818885147995,51.98940622792687,9.550000000000004
424,7.595299196501194,51.989406973876996,9.68
425,7.595292930630736,51.98940707896942,10.109999999999992
426,7.5952754517416,51.989407140226085,9.089999999999996
427,7.595311845701261,51.98940766425472,8.990000000000002
428,7.595287353315993,51.98940845110233,9.720000000000006
429,7.595281792878,51.98940928393873,9.359999999999992
430,7.59529283780751,51.989410045098595,9.93
431,7.595275350478638,51.989410376003335,8.910000000000004
432,7.595287257679559,51.989411507114184,9.57
433,7.595311719125832,51.989411708976334,9.220000000000006
434,7.595281702866879,51.98941216018517,9.160000000000004
435,7.595317231746399,51.989412404144474,8.990000000000002
436,7.595292742171443,51.989413101110465,9.720000000000006
437,7.59527525202852,51.989413521897895,8.68
438,7.59528716766878,51.98941438336064,9.369999999999997
439,7.595299091747964,51.989414975174064,10.050000000000004
440,7.59528160160435,51.98941539596244,8.96
441,7.595305771878461,51.98941559435264,9.830000000000005
442,7.595311718447977,51.98941638461344,9.520000000000003
443,7.595292638096879,51.98941642677045,9.529999999999994
444,7.595275156391243,51.98941657790973,8.479999999999997
445,7.595317242320224,51.98941672025076,9.259999999999998
446,7.595287066406638,51.989417619137896,9.160000000000004
447,7.595298998925117,51.989417941303245,9.839999999999996
448,7.595281503154652,51.989418541856985,8.79
449,7.59527506075395,51.98941963392157,8.330000000000005
450,7.595292536835124,51.98941966254771,9.32
451,7.595305785263979,51.98941982057623,10.080000000000005
452,7.595286965144477,51.98942085491515,8.96
453,7.59531171777011,51.989421060250535,9.839999999999996
454,7.59529890047663,51.98942108719782,9.609999999999992
455,7.595281407517784,51.989421597868834,8.589999999999996
456,7.595292441199002,51.989422718559574,9.160000000000004
457,7.595305684003158,51.989423056353516,9.910000000000004
458,7.595286872320811,51.98942382104431,8.770000000000003
459,7.595298807653752,51.98942405332699,9.440000000000005
460,7.595281311880899,51.98942465388068,8.410000000000004
461,7.595317112255149,51.9894255304922,9.79
462,7.59529235118852,51.989425594806036,8.949999999999996
463,7.595311574317875,51.98942564426837,10.109999999999992
464,7.595305582742318,51.989426292130794,9.71
465,7.595286768245772,51.98942714670428,8.57
466,7.595298706392412,51.98942728910427,9.220000000000006
467,7.595281219056846,51.98942762000983,8.199999999999996
468,7.595311481495818,51.98942861039755,9.919999999999995
469,7.5952922555523665,51.98942865081789,8.759999999999998
470,7.595305487107063,51.98942934814268,9.520000000000003
471,7.595317122828943,51.98942984659847,10.07
472,7.595286669796394,51.989430292598826,8.369999999999997
473,7.595298610756685,51.98943034511613,9.059999999999995
474,7.595281117794228,51.989430855787084,8.020000000000003
475,7.595292165541854,51.98943152706433,8.580000000000005
476,7.595311388673747,51.989431576526734,9.729999999999997
477,7.595305385846185,51.98943258391995,9.330000000000005
478,7.5953170187561225,51.98943317225847,9.949999999999996
479,7.595298517933757,51.9894333112453,8.869999999999997
480,7.595286568534157,51.98943352837608,8.18
481,7.59528101934444,51.98943400168162,7.789999999999999
482,7.59531129585166,51.989434542655914,9.550000000000004
483,7.595292061467179,51.9894348527243,8.389999999999993
484,7.595305287398093,51.98943572981453,9.119999999999997
485,7.595316923121622,51.989436228270364,9.770000000000003
486,7.5952984194851805,51.98943645713986,8.660000000000004
487,7.595286475710423,51.98943649450523,7.970000000000006
488,7.595280923707485,51.98943705769346,7.630000000000003
489,7.5953112002167655,51.9894375986678,9.359999999999992
490,7.595291968643804,51.98943781885345,8.190000000000005
491,7.5953051861371765,51.98943896559181,8.919999999999995
492,7.595316830299884,51.989439194399544,9.580000000000005
493,7.595286382886673,51.98943946063439,7.800000000000004
494,7.595298318223767,51.98943969291713,8.46
495,7.595280822444809,51.9894402934707,7.419999999999995
496,7.59531110176906,51.98944074456237,9.169999999999995
497,7.5952918673819205,51.98944105463072,7.990000000000002
498,7.595305093314655,51.989441931720975,8.720000000000006
499,7.59531673185257,51.98944234029414,9.380000000000003
500,7.59531220272138,51.9893590238198,6.039999999999999
501,7.595306266732291,51.98936254966541,6.609999999999999
502,7.5953122076692425,51.98936351969154,6.339999999999996
503,7.595299580305031,51.98936678588946,7.279999999999994
504,7.595306274492347,51.98936695565444,6.899999999999999
505,7.595293306001725,51.98936716063007,7.720000000000006
506,7.595312218242663,51.98936783579787,6.589999999999996
507,7.595282428491622,51.989370357782406,8.600000000000001
508,7.595299585251618,51.98937128176118,7.57
509,7.595287932668147,51.98937132259996,8.240000000000002
510,7.595293168173529,51.98937156488249,7.979999999999997
511,7.595306273814016,51.98937163129157,7.18
512,7.5953120860418855,51.98937206028492,6.839999999999996
513,7.595282447500694,51.9893744042406,8.759999999999998
514,7.595299453049632,51.98937550624822,7.809999999999995
515,7.595293178745105,51.9893758809888,8.229999999999997
516,7.595287789213739,51.989375906617795,8.499999999999993
517,7.595306133174272,51.98937612542673,7.449999999999996
518,7.595312099428064,51.989376286508545,7.100000000000001
519,7.595275937597836,51.98937765349013,9.020000000000003
520,7.5952823040457105,51.989378988258395,8.999999999999993
521,7.595299455183381,51.98938009200263,8.089999999999996
522,7.595293180878211,51.98938046674322,8.520000000000003
523,7.595287791346294,51.9893804923722,8.779999999999994
524,7.595306132495906,51.989380801063845,7.720000000000006
525,7.595312098750318,51.98938096214568,7.380000000000003
526,7.595257721821287,51.98941987667757,7.339999999999996
527,7.5952387729912765,51.98942036997596,6.210000000000001
528,7.595268903901456,51.98942090922445,7.910000000000004
529,7.595250545858361,51.989421139823065,6.810000000000002
530,7.595233055712029,51.98942156060421,5.82
531,7.595263629010089,51.98942192529861,7.550000000000004
532,7.595244106269489,51.98942214200326,6.399999999999999
533,7.595274967929503,51.98942260005071,8.139999999999993
534,7.5952576205570015,51.9894231124548,7.130000000000003
535,7.595238671725623,51.98942360575316,6.009999999999998
536,7.595268802637974,51.98942414500167,7.699999999999996
537,7.595250450219378,51.989424195834886,6.649999999999999
538,7.595232960071854,51.989424616615985,5.640000000000001
539,7.595244013442987,51.98942510813236,6.210000000000001
540,7.595263527746221,51.989425161075836,7.350000000000001
541,7.595274875105038,51.98942556617986,7.960000000000001
542,7.595257524918493,51.98942616846661,6.950000000000003
543,7.595238578898758,51.98942657188225,5.810000000000002
544,7.595250357393288,51.98942716196399,6.450000000000003
545,7.59526870137447,51.989427380778906,7.509999999999998
546,7.59526342929522,51.98942830697036,7.149999999999999
